filename,lm_simplewiki,lm_enwiki
clueweb12-0611wb-20-30813,-4625.297,-4699.103
clueweb12-0102wb-26-05865,-4096.279,-4215.211
clueweb12-1117wb-72-19820,-386.906,-413.573
clueweb12-1908wb-40-21997,0.000,0.000
clueweb12-0201wb-16-15244,-178.771,-196.348
clueweb12-0000wb-00-38045,-861.520,-932.398
clueweb12-0706wb-07-08348,-5829.086,-6300.383
clueweb12-0306wb-52-26027,-3071.911,-3176.824
clueweb12-1905wb-48-12950,-2552.264,-2610.930
clueweb12-1200tw-14-09295,-284.490,-300.911
clueweb12-0101wb-83-07933,-290.076,-315.032
clueweb12-0200wb-32-06405,-1581.344,-1561.315
clueweb12-0812wb-97-12491,-8809.668,-9246.038
clueweb12-1001wb-76-02701,-10547.438,-10562.873
clueweb12-1007wb-29-31342,-3762.661,-3922.225
clueweb12-1009wb-81-29362,-2165.989,-2350.397
clueweb12-0013wb-56-29860,-1094.758,-1089.322
clueweb12-1616wb-71-15089,-993.553,-1044.964
clueweb12-1708wb-47-08649,0.000,0.000
clueweb12-1312wb-32-08575,-4116.544,-4311.388
clueweb12-0211wb-41-30630,-7433.201,-7667.138
clueweb12-0300wb-89-03046,-6371.192,-6607.786
clueweb12-0403wb-80-11965,-2246.294,-2278.316
clueweb12-0606wb-65-30545,-2335.096,-2418.832
clueweb12-1215wb-40-17169,-4820.320,-5025.365
clueweb12-0405wb-53-31772,-16650.445,-16622.945
clueweb12-1905wb-33-25121,-11500.364,-12040.805
clueweb12-0201wb-61-05644,-14346.168,-14953.641
clueweb12-1305wb-51-12371,-277.534,-297.353
clueweb12-1104wb-67-17569,-113.918,-116.453
clueweb12-1604wb-22-06642,0.000,0.000
clueweb12-1008wb-09-10094,-666.465,-733.887
clueweb12-0913wb-32-00903,-868.543,-920.106
clueweb12-0602wb-35-30351,-1449.878,-1519.057
clueweb12-1313wb-63-21879,-10935.117,-11973.183
clueweb12-0708wb-74-08842,0.000,0.000
clueweb12-1712wb-64-25935,-14356.686,-14954.327
clueweb12-0505wb-49-11341,-10984.850,-11244.744
clueweb12-0600wb-55-04913,-5730.843,-5960.974
clueweb12-0703wb-08-29814,-1168.028,-1233.132
clueweb12-1008wb-55-08597,-70909.039,-75402.789
clueweb12-1802wb-93-18520,0.000,0.000
clueweb12-0101wb-29-03445,-10563.883,-10800.495
clueweb12-0703wb-39-13304,-1438.526,-1541.371
clueweb12-0308wb-55-26453,-5260.510,-5667.627
clueweb12-0012wb-72-10110,-786.571,-833.270
clueweb12-0904wb-93-02880,-3810.443,-4114.480
clueweb12-0008wb-15-08709,-615.277,-629.869
clueweb12-0006wb-68-10044,-2119.012,-2180.335
clueweb12-0106wb-86-00895,0.000,0.000
clueweb12-0816wb-25-06120,-5213.208,-5211.938
clueweb12-0307wb-91-23668,-5951.327,-6402.683
clueweb12-1912wb-64-00586,-1120.339,-1151.459
clueweb12-0111wb-36-08418,-2836.421,-2945.430
clueweb12-0301wb-14-14801,-149.555,-166.984
clueweb12-0402wb-34-16609,-194.928,-203.615
clueweb12-1602wb-64-22097,-2212.302,-2254.097
clueweb12-1302wb-65-12146,-1298.003,-1377.113
clueweb12-0000wb-58-25386,-411.640,-419.943
clueweb12-0500wb-33-18189,0.000,0.000
clueweb12-1515wb-20-07572,-200.466,-220.724
clueweb12-0809wb-06-21405,-2222.908,-2369.321
clueweb12-0102wb-55-09422,-4961.471,-4877.664
clueweb12-0011wb-75-19477,-9526.054,-9548.414
clueweb12-0916wb-36-10926,-943.616,-962.722
clueweb12-0300wb-10-00536,-764.882,-790.177
clueweb12-0906wb-58-06359,-2569.641,-2477.515
clueweb12-0401wb-12-10703,-7669.888,-7594.602
clueweb12-0001wb-08-17787,-22353.502,-22239.771
clueweb12-1500tw-54-02713,-576.641,-608.971
clueweb12-0202wb-16-17758,-360.357,-381.615
clueweb12-1609wb-84-03553,-663.031,-707.667
clueweb12-0101wb-32-23753,-1111.103,-1096.100
clueweb12-1600tw-46-16768,-1203.658,-1312.606
clueweb12-0306wb-84-30536,-2440.135,-2645.306
clueweb12-0002wb-56-21100,0.000,0.000
clueweb12-0800wb-57-30102,-14756.539,-15190.060
clueweb12-0301wb-58-07888,-2621.590,-2699.144
clueweb12-1017wb-92-24123,0.000,0.000
clueweb12-1808wb-45-08022,0.000,0.000
clueweb12-0208wb-81-20001,-958.707,-987.693
clueweb12-0105wb-61-00181,-14896.438,-15329.158
clueweb12-0108wb-86-17475,-34113.203,-34668.340
clueweb12-0902wb-86-13883,-1491.995,-1524.385
clueweb12-0208wb-17-14678,-779.735,-780.689
clueweb12-1510wb-66-07037,-1425.417,-1463.381
clueweb12-0111wb-93-06280,-582.905,-628.476
clueweb12-0001wb-26-18901,-925.765,-914.539
clueweb12-1400tw-23-03793,-210.930,-214.917
clueweb12-0106wb-64-18824,-1392.991,-1496.445
clueweb12-0004wb-75-18302,-1408.998,-1449.506
clueweb12-1703wb-80-00383,-1147.750,-1167.315
clueweb12-1604wb-36-19672,-282.686,-278.790
clueweb12-1809wb-01-01657,-424.092,-433.461
clueweb12-0104wb-44-14500,-33722.512,-35446.543
clueweb12-0603wb-81-27921,-2593.604,-2624.254
clueweb12-0606wb-89-03573,-696.827,-733.148
clueweb12-0002wb-72-30775,-1486.555,-1556.211
clueweb12-1914wb-07-38367,-20023.611,-20357.854
clueweb12-1504wb-83-15845,-45584.145,-47586.148
clueweb12-1310wb-95-04093,-1071.182,-1172.997
clueweb12-0818wb-79-06044,-826.786,-900.443
clueweb12-0010wb-84-14310,-7044.222,-7232.824
clueweb12-1314wb-12-19567,-10714.996,-10909.607
clueweb12-1006wb-12-21508,-56984.047,-56704.535
clueweb12-0012wb-13-05477,-3076.170,-3227.481
clueweb12-0600tw-46-02222,-1272.537,-1351.333
clueweb12-1707wb-91-15527,0.000,0.000
clueweb12-0003wb-52-20394,0.000,0.000
clueweb12-0001wb-32-08992,-22033.900,-23195.646
clueweb12-0107wb-10-03014,-6520.674,-6808.932
clueweb12-1508wb-70-21988,-17003.812,-17749.963
clueweb12-1810wb-87-23433,0.000,0.000
clueweb12-1201wb-92-16552,-489.111,-513.849
clueweb12-0110wb-18-15895,-5711.008,-5889.658
clueweb12-0200wb-65-12585,-904.129,-972.204
clueweb12-0201wb-85-07982,-9283.524,-9770.997
clueweb12-0104wb-51-07928,-24155.904,-25676.100
clueweb12-0605wb-59-33284,-2134.503,-2256.536
clueweb12-0306wb-26-16439,-4330.922,-4453.863
clueweb12-0712wb-53-17099,-5148.103,-5236.883
clueweb12-0408wb-41-10321,-150.232,-154.292
clueweb12-0010wb-45-07073,-8391.559,-8654.441
clueweb12-1706wb-95-07636,0.000,0.000
clueweb12-0500tw-37-03719,-2016.376,-2056.762
clueweb12-1213wb-58-02084,0.000,0.000
clueweb12-1118wb-22-27531,-6833.938,-7457.938
clueweb12-1107wb-26-11568,-970.272,-1045.336
clueweb12-0407wb-10-18863,-150.877,-152.529
clueweb12-0302wb-82-18967,-6521.948,-6656.183
clueweb12-0916wb-96-18325,-364.513,-400.433
clueweb12-0607wb-01-07831,-1700.227,-1705.290
clueweb12-0101wb-99-00910,-24740.469,-25099.615
clueweb12-0206wb-23-15988,0.000,0.000
clueweb12-0301wb-03-17478,-9207.016,-9486.161
clueweb12-1907wb-31-12397,-1608.599,-1619.870
clueweb12-0002wb-52-12673,-6576.689,-7138.030
clueweb12-0000wb-07-36488,-675.297,-693.684
clueweb12-1604wb-25-26583,-282.686,-278.790
clueweb12-0506wb-56-16473,-1864.211,-1819.998
clueweb12-1009wb-23-11339,-10357.854,-10730.594
clueweb12-0801wb-51-14170,-242.086,-260.413
clueweb12-1000tw-60-00750,-16597.244,-17951.754
clueweb12-1202wb-23-27496,-1994.541,-2082.908
clueweb12-0210wb-45-12197,-2155.184,-2207.873
clueweb12-0404wb-29-01567,0.000,0.000
clueweb12-1415wb-51-25481,-3209.913,-3407.115
clueweb12-1307wb-72-21780,-178.585,-191.821
clueweb12-0800tw-30-16843,-1219.563,-1271.609
clueweb12-1708wb-32-13396,-3126.151,-3233.771
clueweb12-1015wb-56-23134,-514.063,-555.694
clueweb12-0012wb-66-20282,-1018.876,-1042.472
clueweb12-1502wb-41-18281,-11309.524,-11768.904
clueweb12-0109wb-35-11606,-4497.946,-4566.430
clueweb12-1715wb-93-27043,-2126.898,-2193.689
clueweb12-1805wb-83-17643,-299.063,-334.107
clueweb12-0004wb-00-04717,-2154.317,-2238.433
clueweb12-1513wb-40-11612,-2193.682,-2361.209
clueweb12-0301tw-03-01563,-7179.713,-7724.208
clueweb12-0100tw-71-12264,-11200.527,-11724.656
clueweb12-0907wb-47-23709,-5616.878,-5821.262
clueweb12-0808wb-99-16263,-2672.876,-2776.743
clueweb12-0603wb-16-02176,0.000,0.000
clueweb12-1208wb-43-13800,0.000,0.000
clueweb12-1312wb-60-08327,0.000,0.000
clueweb12-0300wb-19-17748,-1143.162,-1202.794
clueweb12-0301wb-21-13792,-4516.868,-4379.636
clueweb12-0000wb-31-31232,-733.137,-754.483
clueweb12-0107wb-93-16650,-132.103,-141.701
clueweb12-1218wb-01-14668,-189.994,-204.115
clueweb12-1301wb-41-01838,0.000,0.000
clueweb12-0006wb-89-33726,-598.835,-608.929
clueweb12-0408wb-05-28704,0.000,0.000
clueweb12-0004wb-28-13613,-2410.599,-2513.480
clueweb12-0206wb-59-31013,-536.643,-551.829
clueweb12-0600wb-39-24235,-21948.363,-22033.320
clueweb12-0009wb-18-10068,-2083.149,-2131.958
clueweb12-0402wb-66-13503,-13426.781,-14017.429
clueweb12-0711wb-74-06313,-2942.926,-3006.754
clueweb12-1003wb-97-11980,-656.910,-714.312
clueweb12-0013wb-03-22365,-46732.605,-49544.637
clueweb12-1413wb-19-18360,0.000,0.000
clueweb12-1800wb-57-05153,0.000,0.000
clueweb12-0206wb-53-27244,-2382.243,-2556.318
clueweb12-0106wb-25-15860,-2380.288,-2461.721
clueweb12-1208wb-42-18927,-13159.079,-13492.871
clueweb12-0110wb-39-23438,-182.908,-191.312
clueweb12-0101wb-70-07427,-1785.786,-1738.234
clueweb12-1300tw-21-22452,-2217.121,-2279.574
clueweb12-0302wb-54-08283,-4464.292,-4538.796
clueweb12-0206wb-14-32916,-1895.370,-1909.641
clueweb12-0713wb-55-00692,-7193.172,-7166.467
clueweb12-1004wb-77-12594,-1377.549,-1441.183
clueweb12-0803wb-20-02441,-774.941,-813.073
clueweb12-1204wb-63-12691,-125.328,-141.923
clueweb12-1503wb-01-14868,-3341.840,-3582.747
clueweb12-0103wb-07-18665,-21113.697,-20741.225
clueweb12-0013wb-79-26430,-374.492,-406.956
clueweb12-0300wb-28-12758,-28491.324,-29134.754
clueweb12-0502wb-54-30328,-906.483,-1003.594
clueweb12-0918wb-49-23645,-9575.978,-10092.270
clueweb12-0815wb-64-22645,-3420.541,-3746.835
clueweb12-0202wb-93-29921,-1104.407,-1173.130
clueweb12-0002wb-27-08484,-2136.317,-2148.959
clueweb12-1812wb-60-10276,-156.473,-165.911
clueweb12-0108wb-24-03757,0.000,0.000
clueweb12-1701wb-15-31739,0.000,0.000
clueweb12-1507wb-52-22460,-176.023,-192.424
clueweb12-0106wb-82-23221,0.000,0.000
clueweb12-0411wb-74-08910,-2396.554,-2555.964
clueweb12-0006wb-45-32297,-1423.038,-1460.797
clueweb12-1913wb-98-17962,-5987.274,-6329.022
clueweb12-0001wb-04-25349,-513.426,-534.453
clueweb12-1000wb-88-19000,-6642.253,-6797.366
clueweb12-1814wb-59-18062,-2004.715,-2018.194
clueweb12-0508wb-07-03060,-339.693,-351.423
clueweb12-0306wb-59-05558,-2978.779,-3086.608
clueweb12-1019wb-15-15196,-2646.712,-2764.619
clueweb12-0301tw-47-03313,-1723.300,-1767.688
clueweb12-0110wb-83-25700,-7965.638,-8388.682
clueweb12-0705wb-96-17802,-253.699,-275.761
clueweb12-0200wb-47-19767,-2944.896,-3025.674
clueweb12-0404wb-05-21724,-617.665,-609.440
clueweb12-1612wb-23-02843,-177.243,-201.009
clueweb12-1315wb-65-00561,-1896.699,-1950.843
clueweb12-1717wb-47-20180,-6576.118,-6977.751
clueweb12-0004wb-39-27083,-367.220,-388.728
clueweb12-0705wb-46-10761,0.000,0.000
clueweb12-0105wb-96-03847,-327.112,-334.087
clueweb12-0112wb-53-25909,-2146.003,-2190.137
clueweb12-1802wb-22-04852,-2717.036,-2866.338
clueweb12-0604wb-69-21963,-2573.901,-2750.639
clueweb12-0106wb-01-26831,0.000,0.000
clueweb12-1608wb-48-02012,-1502.295,-1590.793
clueweb12-0816wb-26-05206,-570.772,-590.176
clueweb12-0816wb-89-17011,-926.611,-936.312
clueweb12-1509wb-03-20076,-3183.715,-3363.876
clueweb12-1912wb-66-21548,-2618.218,-2673.035
clueweb12-0102wb-52-01483,-496.465,-514.341
clueweb12-1016wb-41-01212,-18706.803,-18479.936
clueweb12-0902wb-90-07118,-6667.481,-7041.093
clueweb12-1711wb-60-13018,-425.713,-449.754
clueweb12-0001wb-90-05363,-1013.822,-1081.426
clueweb12-0010wb-90-07713,0.000,0.000
clueweb12-1709wb-51-20281,-2985.396,-3195.301
clueweb12-1306wb-90-25183,-1028.737,-1037.515
clueweb12-1905wb-04-12356,-1540.437,-1559.902
clueweb12-1911wb-88-01074,-347.017,-369.533
clueweb12-0111wb-59-22371,-2791.564,-2985.670
clueweb12-0706wb-25-27151,-5605.362,-6030.889
clueweb12-0108wb-15-12500,-3483.262,-3541.318
clueweb12-0208wb-02-07657,-1978.468,-2050.172
clueweb12-1304wb-13-30592,-5211.491,-5384.832
clueweb12-0009wb-74-05041,-605.841,-634.740
clueweb12-0210wb-50-24147,-8975.845,-9525.802
clueweb12-0012wb-83-02550,-6033.811,-6324.164
clueweb12-0800tw-86-00933,-1018.017,-1110.411
clueweb12-0918wb-30-10453,-409.747,-440.568
clueweb12-0100wb-27-17003,0.000,0.000
clueweb12-1503wb-00-13349,-16617.102,-17632.908
clueweb12-0105wb-23-16431,-2274.085,-2331.942
clueweb12-0500tw-15-03702,-16794.258,-17794.076
clueweb12-1216wb-95-00268,-1112.165,-1164.368
clueweb12-1108wb-57-26092,-4381.142,-4620.843
clueweb12-1104wb-58-18424,0.000,0.000
clueweb12-1316wb-42-15717,-229.476,-247.618
clueweb12-1400tw-55-14612,-1105.224,-1085.557
clueweb12-1117wb-61-20768,-2977.110,-3200.990
clueweb12-0408wb-24-15130,0.000,0.000
clueweb12-1109wb-05-17918,0.000,0.000
clueweb12-1813wb-03-24351,-3289.118,-3399.974
clueweb12-1315wb-76-20735,-33594.223,-34946.793
clueweb12-1306wb-87-19225,-4824.157,-5005.363
clueweb12-0301wb-25-04234,-20490.682,-22260.486
clueweb12-1100wb-41-15675,0.000,0.000
clueweb12-0703wb-32-20178,-1513.068,-1578.348
clueweb12-0404wb-45-26740,-856.935,-941.849
clueweb12-1106wb-82-04100,-6704.563,-7320.077
clueweb12-1511wb-32-17341,0.000,0.000
clueweb12-0610wb-19-06794,-1562.457,-1621.181
clueweb12-0205wb-24-25636,-1286.469,-1346.859
clueweb12-0011wb-14-08127,0.000,0.000
clueweb12-0909wb-99-26009,-1105.818,-1183.702
clueweb12-1408wb-81-13302,-1430.870,-1562.817
clueweb12-0103wb-01-27769,0.000,0.000
clueweb12-0512wb-09-13047,-6789.774,-6887.368
clueweb12-1805wb-96-08490,0.000,0.000
clueweb12-1510wb-21-15615,0.000,0.000
clueweb12-1809wb-39-23915,-8713.053,-9105.434
clueweb12-0306wb-26-19874,-3190.021,-3232.201
clueweb12-1913wb-55-24242,-1015.299,-1039.865
clueweb12-0003wb-65-35192,0.000,0.000
clueweb12-1600tw-40-15667,-8999.816,-9594.759
clueweb12-0401wb-98-28536,-828.898,-838.651
clueweb12-0000wb-53-11431,-1093.079,-1120.203
clueweb12-1016wb-97-28697,-3050.472,-3257.097
clueweb12-0212wb-28-08852,-1148.100,-1242.155
clueweb12-1814wb-48-10112,0.000,0.000
clueweb12-0715wb-33-02707,-1631.015,-1685.919
clueweb12-0918wb-54-09568,0.000,0.000
clueweb12-1116wb-08-12861,-9861.883,-10625.261
clueweb12-1605wb-00-31891,-537.292,-540.625
clueweb12-1106wb-92-03796,-1622.113,-1745.320
clueweb12-0809wb-85-17719,-3371.863,-3443.126
clueweb12-0302wb-15-26889,-8188.225,-8381.441
clueweb12-0205wb-13-35146,-5270.652,-5575.062
clueweb12-0205wb-15-14945,-7529.763,-7888.915
clueweb12-0707wb-44-16109,0.000,0.000
clueweb12-0004wb-12-27503,-1110.418,-1140.793
clueweb12-1512wb-09-08698,-125.073,-122.875
clueweb12-0109wb-53-33660,-422.662,-452.041
clueweb12-0600wb-26-19568,-4717.507,-4861.718
clueweb12-0004wb-13-03710,-10361.392,-10452.121
clueweb12-1305wb-36-29462,-673.933,-713.161
clueweb12-0004wb-90-09342,-1054.972,-1088.245
clueweb12-0011wb-57-00379,-16724.533,-17232.672
clueweb12-0707wb-40-24217,-1010.738,-1031.379
clueweb12-0105wb-39-26913,-6435.537,-6513.160
clueweb12-0408wb-22-10339,-720.287,-758.374
clueweb12-0409wb-68-22925,-528.708,-543.756
clueweb12-0103wb-82-00083,-3505.340,-3558.457
clueweb12-0001wb-57-00769,-19764.590,-21510.141
clueweb12-1813wb-61-11233,0.000,0.000
clueweb12-1806wb-94-10549,0.000,0.000
clueweb12-1307wb-14-31899,-494.037,-533.228
clueweb12-0012wb-02-11499,-3433.862,-3557.701
clueweb12-1708wb-37-21319,-24444.326,-26508.699
clueweb12-0304wb-07-30778,-1583.200,-1717.888
clueweb12-0606wb-09-11801,-19459.520,-19954.023
clueweb12-0100wb-61-30075,-6742.124,-6927.385
clueweb12-0105wb-76-18512,-1636.245,-1742.275
clueweb12-1403wb-09-27932,-873.957,-914.678
clueweb12-1810wb-64-13540,-315.201,-344.047
clueweb12-0108wb-47-30511,-3784.717,-4047.445
clueweb12-0007wb-04-24284,0.000,0.000
clueweb12-0602wb-08-11807,-3585.118,-3642.635
clueweb12-1909wb-85-19980,-10297.671,-10742.871
clueweb12-0503wb-46-14931,-4304.029,-4273.353
clueweb12-0509wb-22-08289,-9728.672,-9609.765
clueweb12-0816wb-42-08605,-981.343,-989.589
clueweb12-1315wb-52-21602,-27007.160,-28955.215
clueweb12-1017wb-90-16206,-1554.532,-1605.314
clueweb12-0202wb-84-07760,-862.454,-922.301
clueweb12-0100wb-66-01990,-2156.881,-2181.387
clueweb12-1801wb-39-03498,0.000,0.000
clueweb12-0808wb-01-03706,-893.213,-945.237
clueweb12-0405wb-67-33582,-1361.232,-1329.420
clueweb12-0600wb-02-05879,-347.738,-371.791
clueweb12-0705wb-37-02602,-239.315,-256.251
clueweb12-0905wb-58-20997,0.000,0.000
clueweb12-0005wb-53-29813,-5612.870,-6096.956
clueweb12-1201wb-78-18912,-188.635,-202.153
clueweb12-0003wb-21-34724,-772.458,-755.117
clueweb12-1414wb-42-07855,-3900.638,-4040.935
clueweb12-1100wb-86-00684,-1113.154,-1170.841
clueweb12-0505wb-47-18685,0.000,0.000
clueweb12-1100wb-26-11487,-3445.727,-3653.719
clueweb12-1705wb-89-09723,-849.621,-934.523
clueweb12-1701wb-91-16446,0.000,0.000
clueweb12-1714wb-33-15454,-3844.208,-4090.469
clueweb12-1100tw-72-06151,-13902.581,-14725.219
clueweb12-0504wb-25-17837,-363.524,-380.810
clueweb12-0100wb-80-23601,-3777.678,-3932.851
clueweb12-0101wb-09-27599,0.000,0.000
clueweb12-0407wb-87-21892,-3148.346,-3335.573
clueweb12-0714wb-75-07733,-1315.836,-1383.213
clueweb12-0918wb-55-07804,0.000,0.000
clueweb12-1010wb-38-11843,-519.819,-535.571
clueweb12-1801wb-33-08144,0.000,0.000
clueweb12-0000wb-20-19296,-2516.260,-2616.976
clueweb12-1701wb-27-05354,-1283.504,-1360.530
clueweb12-0300wb-38-20208,-15647.749,-16326.844
clueweb12-1516wb-07-02071,-3693.587,-3952.156
clueweb12-1214wb-22-16112,-2379.409,-2400.187
clueweb12-0001wb-99-02393,-6847.120,-7227.792
clueweb12-1609wb-99-07694,-1445.479,-1394.737
clueweb12-1412wb-84-33807,0.000,0.000
clueweb12-0808wb-24-07354,-1559.891,-1596.882
clueweb12-0000wb-95-19847,-7700.275,-7802.729
clueweb12-0601wb-01-17051,0.000,0.000
clueweb12-1116wb-68-02547,-3063.231,-3150.411
clueweb12-0013wb-85-11838,-5241.688,-5256.068
clueweb12-0001wb-83-20415,0.000,0.000
clueweb12-0106wb-41-29863,-32620.857,-34900.375
clueweb12-0204wb-06-25792,-860.006,-885.080
clueweb12-0303wb-63-26446,-1439.446,-1481.584
clueweb12-1306wb-44-23554,-6615.374,-6417.592
clueweb12-1807wb-30-19552,-554.389,-563.758
clueweb12-0308wb-39-06159,-1373.409,-1475.591
clueweb12-1804wb-02-07958,-8796.790,-9084.489
clueweb12-0101wb-05-19490,-4895.956,-5058.553
clueweb12-1609wb-56-12436,-410.580,-432.142
clueweb12-1104wb-09-20645,-4621.937,-4734.000
clueweb12-0910wb-38-01798,0.000,0.000
clueweb12-1205wb-04-24001,-32294.293,-32263.250
clueweb12-0111wb-91-04932,-204.183,-212.612
clueweb12-0405wb-86-22658,-1350.769,-1470.712
clueweb12-0602wb-95-20802,-18250.461,-18680.096
clueweb12-0204wb-79-18490,-1242.089,-1264.089
clueweb12-1110wb-92-08921,0.000,0.000
clueweb12-1305wb-49-06674,-1710.656,-1782.771
clueweb12-0700wb-55-09332,-883.102,-931.157
clueweb12-1306wb-97-10539,-1363.267,-1430.323
clueweb12-0408wb-27-03877,0.000,0.000
clueweb12-0010wb-23-31486,-35867.254,-36628.750
clueweb12-1801wb-70-07568,-1187.733,-1264.834
clueweb12-1015wb-07-11501,-146.584,-152.357
clueweb12-1513wb-98-11392,0.000,0.000
clueweb12-0211wb-19-06779,-36726.949,-37274.074
clueweb12-1807wb-10-24826,0.000,0.000
clueweb12-0106wb-12-17791,-246.059,-260.547
clueweb12-1303wb-18-15546,-2594.553,-2671.469
clueweb12-1505wb-19-01470,0.000,0.000
clueweb12-0303wb-37-20118,-1886.689,-1972.712
clueweb12-1714wb-45-30243,-1429.814,-1519.623
clueweb12-0612wb-34-12088,-4072.196,-4158.222
clueweb12-1001wb-43-05081,-13794.961,-14790.695
clueweb12-1715wb-91-13504,-2925.449,-2925.875
clueweb12-1214wb-17-10129,-5411.585,-5536.215
clueweb12-1300tw-24-17916,-1652.701,-1716.306
clueweb12-1609wb-85-18588,-1634.094,-1711.319
clueweb12-0210wb-03-30170,-374.362,-380.038
clueweb12-1615wb-62-11702,-4452.714,-4739.855
clueweb12-0405wb-12-10920,-7194.960,-7041.096
clueweb12-1310wb-28-04817,-239.550,-260.292
clueweb12-1802wb-02-28773,0.000,0.000
clueweb12-0305wb-84-15482,-2244.271,-2391.498
clueweb12-0608wb-44-07560,0.000,0.000
clueweb12-0814wb-56-23310,-9306.210,-9289.233
clueweb12-1307wb-24-24867,-2698.452,-2872.611
clueweb12-0104wb-61-30406,-460.251,-487.220
clueweb12-0304wb-11-00293,-592.064,-667.221
clueweb12-0402wb-52-28903,-1607.184,-1662.885
clueweb12-0605wb-05-16737,0.000,0.000
clueweb12-0110wb-81-15801,-1690.335,-1671.857
clueweb12-1020wb-72-06696,-10168.474,-10676.753
clueweb12-1316wb-37-32595,0.000,0.000
clueweb12-1703wb-07-10991,-20603.270,-20808.537
clueweb12-0008wb-63-12198,-1679.944,-1782.952
clueweb12-0108wb-39-01861,-2017.312,-2086.795
clueweb12-1611wb-87-06217,-4801.507,-4913.916
clueweb12-0209wb-36-09440,-6681.549,-6908.708
clueweb12-0210wb-09-27954,-12896.830,-13246.964
clueweb12-0000tw-01-07025,-1849.507,-1907.443
clueweb12-0204wb-01-27920,0.000,0.000
clueweb12-0001wb-15-04045,-1793.933,-1926.020
clueweb12-1610wb-18-23422,-7237.040,-7369.733
clueweb12-1214wb-79-16316,-2393.192,-2445.915
clueweb12-1209wb-10-03003,-1128.317,-1191.403
clueweb12-1802wb-22-04978,0.000,0.000
clueweb12-0401wb-05-16305,0.000,0.000
clueweb12-1107wb-88-00751,-10002.390,-10408.010
clueweb12-0405wb-40-28590,-4985.348,-5130.463
clueweb12-0912wb-29-02307,-2866.922,-2961.041
clueweb12-1304wb-52-06281,-1199.505,-1294.064
clueweb12-0401wb-52-19558,-1583.838,-1644.503
clueweb12-0903wb-16-02055,-1203.075,-1290.976
clueweb12-1703wb-00-17510,-707.518,-743.162
clueweb12-1717wb-44-29583,-6490.933,-6675.490
clueweb12-0211wb-83-00629,-1522.903,-1684.641
clueweb12-1413wb-80-11978,-1141.139,-1179.104
clueweb12-1012wb-54-29337,-14106.956,-14988.119
clueweb12-0500tw-04-05818,-8619.502,-9176.989
clueweb12-0109wb-78-15059,-2471.027,-2552.028
clueweb12-0815wb-63-08805,-848.819,-846.459
clueweb12-0002wb-55-30054,-1429.318,-1507.716
clueweb12-0200wb-95-03628,-9050.161,-8970.807
clueweb12-1509wb-89-14676,-10942.436,-11664.541
clueweb12-1509wb-16-14265,-1669.272,-1688.183
clueweb12-0208wb-35-01207,0.000,0.000
clueweb12-1004wb-58-00685,-18837.691,-19710.727
clueweb12-0605wb-10-29174,-2452.719,-2597.094
clueweb12-0900tw-24-12118,-6375.209,-6724.510
clueweb12-1013wb-02-17206,-12068.985,-12587.453
clueweb12-1802wb-18-11596,-7246.275,-7877.040
clueweb12-0406wb-32-15683,0.000,0.000
clueweb12-1306wb-98-05839,-7455.601,-7560.123
clueweb12-0916wb-97-15412,-2825.067,-2924.674
clueweb12-0912wb-80-25569,-4894.722,-5221.836
clueweb12-0310wb-56-08168,-2642.336,-2777.679
clueweb12-0010wb-87-13468,0.000,0.000
clueweb12-0908wb-41-21775,-522.367,-527.980
clueweb12-0601wb-09-24322,-666.610,-719.106
clueweb12-0716wb-61-05203,-22287.867,-22675.074
clueweb12-1014wb-24-25894,0.000,0.000
clueweb12-0002wb-46-03458,-645.894,-662.743
clueweb12-1907wb-29-16003,-1006.035,-1048.769
clueweb12-1008wb-00-05959,-4005.036,-4340.315
clueweb12-0305wb-44-22388,-6023.773,-6358.585
clueweb12-0411wb-76-26572,-859.330,-922.580
clueweb12-0809wb-37-26256,0.000,0.000
clueweb12-1510wb-18-24485,-3823.986,-4021.567
clueweb12-0600wb-92-24820,0.000,0.000
clueweb12-0100wb-50-25558,0.000,0.000
clueweb12-1814wb-71-12148,-14657.701,-15366.572
clueweb12-1217wb-91-05015,-2692.624,-2886.435
clueweb12-0900tw-64-17637,-818.130,-866.671
clueweb12-1814wb-95-14124,-12627.754,-12590.270
clueweb12-0107wb-72-04887,-12813.457,-13355.642
clueweb12-0408wb-94-06026,-4047.743,-4394.795
clueweb12-0101wb-88-07628,-28773.646,-29427.008
clueweb12-1707wb-63-16606,-1818.518,-1860.859
clueweb12-1602wb-25-11351,0.000,0.000
clueweb12-0003wb-46-16759,-206.650,-211.463
clueweb12-0300tw-28-07120,-17156.475,-18212.896
clueweb12-1019wb-23-15590,-1646.606,-1727.007
clueweb12-0210wb-09-11601,-310.415,-344.471
clueweb12-1700wb-11-03258,0.000,0.000
clueweb12-1800wb-29-14341,0.000,0.000
clueweb12-1900wb-12-23801,-1909.420,-2008.747
clueweb12-0902wb-86-13897,-2203.500,-2267.001
clueweb12-1416wb-72-16973,-1753.188,-1815.566
clueweb12-1713wb-69-24681,-140.853,-157.452
clueweb12-0710wb-69-08809,-1299.884,-1383.257
clueweb12-0208wb-49-21368,-1627.487,-1772.768
clueweb12-0411wb-68-32998,-1570.979,-1688.965
clueweb12-0110wb-29-03446,-1138.538,-1263.600
clueweb12-0202wb-98-05331,0.000,0.000
