filename,spam
clueweb12-1707wb-97-13122,1
clueweb12-1707wb-99-04058,50
clueweb12-1707wb-99-05778,62
clueweb12-1707wb-99-30811,81
clueweb12-1708wb-00-08571,2
clueweb12-1708wb-10-10576,52
clueweb12-1708wb-12-26727,23
clueweb12-1708wb-20-13390,95
clueweb12-1708wb-22-12057,21
clueweb12-1708wb-28-08019,94
clueweb12-1708wb-28-08033,94
clueweb12-1708wb-28-10488,38
clueweb12-1708wb-32-13396,56
clueweb12-1708wb-33-29397,6
clueweb12-1708wb-34-06581,83
clueweb12-1708wb-36-07240,81
clueweb12-1708wb-37-21319,54
clueweb12-1708wb-40-06570,23
clueweb12-1708wb-40-06584,19
clueweb12-1708wb-40-21281,90
clueweb12-1708wb-43-29830,21
clueweb12-1708wb-44-07663,7
clueweb12-1708wb-47-08649,24
clueweb12-1708wb-54-07782,3
clueweb12-1708wb-55-02781,68
clueweb12-1708wb-55-19842,18
clueweb12-1708wb-62-15711,95
clueweb12-1708wb-62-23819,9
clueweb12-1708wb-76-03079,62
clueweb12-1708wb-77-01430,38
clueweb12-1708wb-85-02809,12
clueweb12-1708wb-92-10624,77
clueweb12-1708wb-92-14797,6
clueweb12-1708wb-97-13325,56
clueweb12-1708wb-99-13941,16
clueweb12-1709wb-01-06772,38
clueweb12-1709wb-01-27151,13
clueweb12-1709wb-07-17879,73
clueweb12-1709wb-08-06903,77
clueweb12-1709wb-14-03991,71
clueweb12-1709wb-16-32670,78
clueweb12-1709wb-17-00943,74
clueweb12-1709wb-19-06413,13
clueweb12-1709wb-21-09323,59
clueweb12-1709wb-27-10354,97
clueweb12-1709wb-28-02641,9
clueweb12-1709wb-28-19472,32
clueweb12-1709wb-34-07149,5
clueweb12-1709wb-35-00649,89
clueweb12-1709wb-41-24654,18
clueweb12-1709wb-42-11178,21
clueweb12-1709wb-43-06486,81
clueweb12-1709wb-51-20281,66
clueweb12-1709wb-62-29940,95
clueweb12-1709wb-67-15006,7
clueweb12-1709wb-68-03567,32
clueweb12-1709wb-69-21863,62
clueweb12-1709wb-70-00892,95
clueweb12-1709wb-73-03463,90
clueweb12-1709wb-74-11296,84
clueweb12-1709wb-74-29837,20
clueweb12-1709wb-92-05185,3
clueweb12-1709wb-93-04278,56
clueweb12-1709wb-94-09841,25
clueweb12-1709wb-97-09303,98
clueweb12-1709wb-99-01291,32
clueweb12-1710wb-04-08963,66
clueweb12-1710wb-04-16083,30
clueweb12-1710wb-12-07676,88
clueweb12-1710wb-12-19298,67
clueweb12-1710wb-12-28926,83
clueweb12-1710wb-14-21198,6
clueweb12-1710wb-15-14703,65
clueweb12-1710wb-16-07824,15
clueweb12-1710wb-18-15751,17
clueweb12-1710wb-20-29975,7
clueweb12-1710wb-23-23586,11
clueweb12-1710wb-37-06771,91
clueweb12-1710wb-37-10187,81
clueweb12-1710wb-39-20723,89
clueweb12-1710wb-39-25633,5
clueweb12-1710wb-40-21218,65
clueweb12-1710wb-43-21263,93
clueweb12-1710wb-52-06847,87
clueweb12-1710wb-59-10943,84
clueweb12-1710wb-60-22782,51
clueweb12-1710wb-60-30325,92
clueweb12-1710wb-62-14292,33
clueweb12-1710wb-63-14629,44
clueweb12-1710wb-64-01958,86
clueweb12-1710wb-64-16650,80
clueweb12-1710wb-65-20142,77
clueweb12-1710wb-68-09554,27
clueweb12-1710wb-68-32026,60
clueweb12-1710wb-75-17863,82
clueweb12-1710wb-80-01590,27
clueweb12-1710wb-83-07430,42
clueweb12-1710wb-84-07691,29
clueweb12-1710wb-90-30990,83
clueweb12-1710wb-91-01462,43
clueweb12-1710wb-92-17276,6
clueweb12-1710wb-93-20272,95
clueweb12-1710wb-94-11149,5
clueweb12-1710wb-94-27484,83
clueweb12-1710wb-96-01819,9
clueweb12-1710wb-97-21221,6
clueweb12-1710wb-98-11378,25
clueweb12-1711wb-05-08530,54
clueweb12-1711wb-06-08705,5
clueweb12-1711wb-12-04817,77
clueweb12-1711wb-13-02684,96
clueweb12-1711wb-23-17222,9
clueweb12-1711wb-24-04136,1
clueweb12-1711wb-24-06194,5
clueweb12-1711wb-24-11360,70
clueweb12-1711wb-24-25176,34
clueweb12-1711wb-25-11147,76
clueweb12-1711wb-25-15797,91
clueweb12-1711wb-29-18301,60
clueweb12-1711wb-37-12290,38
clueweb12-1711wb-37-30376,2
clueweb12-1711wb-45-20730,56
clueweb12-1711wb-48-13276,11
clueweb12-1711wb-48-16529,4
clueweb12-1711wb-48-21648,11
clueweb12-1711wb-54-05993,24
clueweb12-1711wb-54-13367,79
clueweb12-1711wb-54-29190,23
clueweb12-1711wb-56-01082,28
clueweb12-1711wb-59-08337,11
clueweb12-1711wb-60-13018,69
clueweb12-1711wb-60-26891,98
clueweb12-1711wb-65-16344,4
clueweb12-1711wb-66-05220,43
clueweb12-1711wb-70-18491,1
clueweb12-1711wb-84-10470,93
clueweb12-1711wb-89-03281,8
clueweb12-1711wb-89-09803,6
clueweb12-1711wb-89-10840,92
clueweb12-1711wb-89-15432,26
clueweb12-1711wb-92-02821,3
clueweb12-1711wb-99-16470,98
clueweb12-1711wb-99-18800,68
clueweb12-1712wb-03-19970,52
clueweb12-1712wb-06-29041,62
clueweb12-1712wb-08-09242,39
clueweb12-1712wb-13-13682,86
clueweb12-1712wb-14-14539,10
clueweb12-1712wb-18-11760,43
clueweb12-1712wb-18-34465,73
clueweb12-1712wb-19-15254,53
clueweb12-1712wb-20-21604,6
clueweb12-1712wb-20-21618,6
clueweb12-1712wb-23-19785,89
clueweb12-1712wb-24-10334,34
clueweb12-1712wb-25-02917,46
clueweb12-1712wb-28-01008,26
clueweb12-1712wb-29-23085,16
clueweb12-1712wb-29-26661,71
clueweb12-1712wb-34-25066,19
clueweb12-1712wb-35-13101,69
clueweb12-1712wb-36-05550,39
clueweb12-1712wb-45-20262,21
clueweb12-1712wb-47-07246,5
clueweb12-1712wb-47-13811,9
clueweb12-1712wb-47-25461,14
clueweb12-1712wb-48-08932,2
clueweb12-1712wb-55-08635,42
clueweb12-1712wb-58-18910,67
clueweb12-1712wb-58-25893,17
clueweb12-1712wb-64-25935,40
clueweb12-1712wb-64-32565,83
clueweb12-1712wb-65-21911,46
clueweb12-1712wb-66-04027,54
clueweb12-1712wb-69-20471,1
clueweb12-1712wb-69-21106,68
clueweb12-1712wb-72-00102,60
clueweb12-1712wb-75-02813,3
clueweb12-1712wb-75-23562,73
clueweb12-1712wb-79-17519,75
clueweb12-1712wb-80-06905,20
clueweb12-1712wb-82-19515,16
clueweb12-1712wb-83-23755,79
clueweb12-1712wb-84-02947,4
clueweb12-1712wb-84-07804,40
clueweb12-1712wb-84-09838,3
clueweb12-1712wb-84-16209,15
clueweb12-1712wb-84-28762,45
clueweb12-1712wb-91-20217,16
clueweb12-1712wb-98-13693,69
clueweb12-1712wb-98-19941,32
clueweb12-1712wb-99-14523,16
clueweb12-1712wb-99-18369,20
clueweb12-1713wb-05-05168,1
clueweb12-1713wb-09-28047,64
clueweb12-1713wb-10-11958,19
clueweb12-1713wb-17-30349,45
clueweb12-1713wb-19-04668,20
clueweb12-1713wb-19-26301,1
clueweb12-1713wb-21-08100,47
clueweb12-1713wb-27-21813,95
clueweb12-1713wb-29-19308,88
clueweb12-1713wb-30-09923,75
clueweb12-1713wb-31-25777,66
clueweb12-1713wb-33-12942,77
clueweb12-1713wb-35-24564,93
clueweb12-1713wb-45-18109,42
clueweb12-1713wb-48-18737,41
clueweb12-1713wb-51-03533,11
clueweb12-1713wb-52-06857,65
clueweb12-1713wb-53-17018,70
clueweb12-1713wb-54-26826,94
clueweb12-1713wb-54-30731,93
clueweb12-1713wb-57-22021,22
clueweb12-1713wb-57-25885,11
clueweb12-1713wb-58-00027,3
clueweb12-1713wb-58-07966,13
clueweb12-1713wb-58-08788,71
clueweb12-1713wb-65-01859,65
clueweb12-1713wb-66-11296,88
clueweb12-1713wb-67-02631,96
clueweb12-1713wb-67-14350,99
clueweb12-1713wb-69-24681,87
clueweb12-1713wb-71-13774,15
clueweb12-1713wb-73-16391,64
clueweb12-1713wb-73-30278,99
clueweb12-1713wb-74-17587,90
clueweb12-1713wb-74-18445,61
clueweb12-1713wb-74-23566,89
clueweb12-1713wb-77-04011,74
clueweb12-1713wb-77-28046,97
clueweb12-1713wb-77-28840,90
clueweb12-1713wb-81-03132,77
clueweb12-1713wb-82-26830,70
clueweb12-1713wb-85-13880,83
clueweb12-1713wb-86-06565,66
clueweb12-1713wb-88-14648,94
clueweb12-1713wb-91-06925,98
clueweb12-1713wb-92-00490,69
clueweb12-1713wb-92-17981,32
clueweb12-1713wb-92-18439,87
clueweb12-1713wb-92-20356,3
clueweb12-1713wb-93-22891,67
clueweb12-1713wb-94-27763,51
clueweb12-1713wb-95-00143,54
clueweb12-1713wb-96-12628,96
clueweb12-1713wb-96-15155,74
clueweb12-1713wb-96-20267,33
clueweb12-1713wb-98-08639,87
clueweb12-1714wb-02-15650,28
clueweb12-1714wb-03-17538,7
clueweb12-1714wb-04-14388,84
clueweb12-1714wb-20-05840,88
clueweb12-1714wb-20-09473,80
clueweb12-1714wb-20-26417,95
clueweb12-1714wb-21-18488,58
clueweb12-1714wb-22-16755,96
clueweb12-1714wb-24-18328,14
clueweb12-1714wb-26-23962,51
clueweb12-1714wb-29-08438,10
clueweb12-1714wb-31-27083,80
clueweb12-1714wb-31-27098,81
clueweb12-1714wb-32-12511,93
clueweb12-1714wb-32-24830,21
clueweb12-1714wb-33-15454,20
clueweb12-1714wb-35-09035,98
clueweb12-1714wb-36-06986,99
clueweb12-1714wb-39-03464,55
clueweb12-1714wb-40-02766,5
clueweb12-1714wb-42-23608,15
clueweb12-1714wb-43-00292,90
clueweb12-1714wb-44-01889,95
clueweb12-1714wb-45-01754,70
clueweb12-1714wb-45-11762,66
clueweb12-1714wb-45-18552,11
clueweb12-1714wb-45-30243,10
clueweb12-1714wb-46-27572,83
clueweb12-1714wb-47-19472,15
clueweb12-1714wb-47-29407,84
clueweb12-1714wb-47-29421,86
clueweb12-1714wb-49-21447,38
clueweb12-1714wb-53-00070,98
clueweb12-1714wb-55-23906,85
clueweb12-1714wb-55-24625,52
clueweb12-1714wb-56-14463,80
clueweb12-1714wb-58-07642,39
clueweb12-1714wb-59-06525,1
clueweb12-1714wb-61-06870,86
clueweb12-1714wb-62-25673,11
clueweb12-1714wb-65-18451,82
clueweb12-1714wb-67-23600,35
clueweb12-1714wb-67-25059,80
clueweb12-1714wb-68-15027,12
clueweb12-1714wb-80-00429,92
clueweb12-1714wb-80-00452,90
clueweb12-1714wb-81-04631,79
clueweb12-1714wb-81-25356,91
clueweb12-1714wb-83-12159,4
clueweb12-1714wb-84-03049,54
clueweb12-1714wb-87-30478,25
clueweb12-1714wb-88-08713,37
clueweb12-1714wb-88-22596,79
clueweb12-1714wb-88-25309,60
clueweb12-1714wb-88-31050,87
clueweb12-1714wb-91-00554,42
clueweb12-1714wb-91-03991,81
clueweb12-1714wb-93-19436,14
clueweb12-1714wb-94-02423,11
clueweb12-1714wb-94-08344,35
clueweb12-1714wb-94-24247,1
clueweb12-1714wb-96-06247,66
clueweb12-1714wb-98-10423,68
clueweb12-1715wb-00-03596,24
clueweb12-1715wb-01-17022,93
clueweb12-1715wb-04-02090,37
clueweb12-1715wb-04-02105,62
clueweb12-1715wb-04-20553,19
clueweb12-1715wb-06-16223,85
clueweb12-1715wb-06-16237,87
clueweb12-1715wb-06-18551,54
clueweb12-1715wb-08-04326,86
clueweb12-1715wb-09-03264,17
clueweb12-1715wb-09-07686,71
clueweb12-1715wb-11-01126,15
clueweb12-1715wb-11-07434,62
clueweb12-1715wb-13-16228,73
clueweb12-1715wb-17-00654,75
clueweb12-1715wb-17-26632,91
clueweb12-1715wb-18-21506,78
clueweb12-1715wb-19-28146,82
clueweb12-1715wb-29-20644,57
clueweb12-1715wb-31-21588,10
clueweb12-1715wb-32-01005,7
clueweb12-1715wb-32-21014,81
clueweb12-1715wb-33-11003,26
clueweb12-1715wb-33-26143,91
clueweb12-1715wb-34-12299,92
clueweb12-1715wb-39-22212,9
clueweb12-1715wb-40-19352,23
clueweb12-1715wb-41-01563,90
clueweb12-1715wb-41-09347,0
clueweb12-1715wb-41-20839,19
clueweb12-1715wb-44-03088,48
clueweb12-1715wb-44-04572,88
clueweb12-1715wb-44-11397,96
clueweb12-1715wb-45-22897,6
clueweb12-1715wb-46-06015,2
clueweb12-1715wb-46-25962,96
clueweb12-1715wb-47-18324,80
clueweb12-1715wb-50-16517,56
clueweb12-1715wb-51-27078,2
clueweb12-1715wb-54-15422,82
clueweb12-1715wb-54-23798,70
clueweb12-1715wb-55-01605,68
clueweb12-1715wb-58-14952,65
clueweb12-1715wb-58-20440,91
clueweb12-1715wb-58-21652,68
clueweb12-1715wb-59-03865,95
clueweb12-1715wb-59-04162,18
clueweb12-1715wb-61-03866,96
clueweb12-1715wb-63-06242,3
clueweb12-1715wb-64-07150,43
clueweb12-1715wb-64-19774,4
clueweb12-1715wb-70-02106,87
clueweb12-1715wb-70-14561,6
clueweb12-1715wb-70-15708,73
clueweb12-1715wb-70-23289,24
clueweb12-1715wb-90-21298,21
clueweb12-1715wb-91-13504,95
clueweb12-1715wb-91-17930,3
clueweb12-1715wb-92-05444,0
clueweb12-1715wb-92-07617,6
clueweb12-1715wb-93-27043,66
clueweb12-1715wb-97-22500,68
clueweb12-1715wb-98-04764,10
clueweb12-1715wb-98-13788,5
clueweb12-1716wb-02-29170,99
clueweb12-1716wb-02-29184,99
clueweb12-1716wb-03-06853,62
clueweb12-1716wb-04-06061,79
clueweb12-1716wb-05-10868,39
clueweb12-1716wb-05-28127,99
clueweb12-1716wb-06-04505,4
clueweb12-1716wb-07-21107,95
clueweb12-1716wb-09-13500,6
clueweb12-1716wb-10-05391,10
clueweb12-1716wb-11-10224,8
clueweb12-1716wb-13-24762,75
clueweb12-1716wb-17-07956,12
clueweb12-1716wb-18-05245,43
clueweb12-1716wb-30-02377,51
clueweb12-1716wb-35-00153,17
clueweb12-1716wb-35-26874,57
clueweb12-1716wb-38-00070,56
clueweb12-1716wb-38-05252,59
clueweb12-1716wb-39-05281,77
clueweb12-1716wb-40-19350,19
clueweb12-1716wb-40-28735,82
clueweb12-1716wb-43-14953,20
clueweb12-1716wb-46-01085,83
clueweb12-1716wb-46-13398,48
clueweb12-1716wb-46-22431,77
clueweb12-1716wb-47-20585,94
clueweb12-1716wb-48-13825,36
clueweb12-1716wb-49-08319,79
clueweb12-1716wb-51-08813,4
clueweb12-1716wb-51-14756,46
clueweb12-1716wb-51-23135,49
clueweb12-1716wb-58-11619,6
clueweb12-1716wb-63-04531,70
clueweb12-1716wb-63-08236,43
clueweb12-1716wb-64-20610,2
clueweb12-1716wb-66-21576,28
clueweb12-1716wb-67-16488,79
clueweb12-1716wb-68-05210,2
clueweb12-1716wb-73-05470,63
clueweb12-1716wb-85-09202,2
clueweb12-1716wb-86-09691,8
clueweb12-1716wb-88-21063,4
clueweb12-1716wb-90-02056,9
clueweb12-1716wb-91-17045,93
clueweb12-1716wb-91-20299,32
clueweb12-1716wb-96-06116,36
clueweb12-1716wb-97-03507,66
clueweb12-1716wb-97-03521,76
clueweb12-1716wb-99-13910,59
clueweb12-1716wb-99-16886,64
clueweb12-1716wb-99-16974,9
clueweb12-1717wb-00-05339,18
clueweb12-1717wb-00-30202,12
clueweb12-1717wb-01-13252,34
clueweb12-1717wb-04-07990,15
clueweb12-1717wb-06-21075,96
clueweb12-1717wb-07-10651,27
clueweb12-1717wb-08-17772,59
clueweb12-1717wb-08-18272,27
clueweb12-1717wb-09-18116,61
clueweb12-1717wb-10-28799,39
clueweb12-1717wb-19-19595,89
clueweb12-1717wb-20-25691,79
clueweb12-1717wb-24-04253,7
clueweb12-1717wb-25-19457,15
clueweb12-1717wb-26-10553,61
clueweb12-1717wb-27-01992,62
clueweb12-1717wb-28-02003,67
clueweb12-1717wb-28-15188,59
clueweb12-1717wb-29-14807,3
clueweb12-1717wb-31-23029,56
clueweb12-1717wb-32-22789,38
clueweb12-1717wb-32-23078,96
clueweb12-1717wb-32-24847,17
clueweb12-1717wb-35-00748,70
clueweb12-1717wb-35-06752,0
clueweb12-1717wb-39-10340,61
clueweb12-1717wb-40-23682,43
clueweb12-1717wb-41-19753,89
clueweb12-1717wb-43-20478,38
clueweb12-1717wb-43-24282,85
clueweb12-1717wb-44-06676,52
clueweb12-1717wb-44-14408,41
clueweb12-1717wb-44-29583,60
clueweb12-1717wb-45-14358,21
clueweb12-1717wb-47-07905,53
clueweb12-1717wb-47-20180,8
clueweb12-1717wb-49-02011,14
clueweb12-1800tw-02-08817,32
clueweb12-1800tw-03-14556,81
clueweb12-1800tw-03-19588,57
clueweb12-1800tw-04-05173,5
clueweb12-1800tw-04-09017,32
clueweb12-1800tw-05-15504,28
clueweb12-1800tw-05-20249,2
clueweb12-1800tw-10-21600,49
clueweb12-1800tw-11-09599,76
clueweb12-1800tw-14-04046,87
clueweb12-1800tw-17-09189,2
clueweb12-1800tw-18-03849,95
clueweb12-1800tw-18-16966,40
clueweb12-1800tw-19-15795,25
clueweb12-1800tw-20-10900,3
clueweb12-1800tw-25-17519,29
clueweb12-1800tw-28-03331,36
clueweb12-1800tw-31-07263,90
clueweb12-1800tw-33-16140,28
clueweb12-1800tw-36-18967,5
clueweb12-1800tw-42-19575,7
clueweb12-1800tw-44-10929,4
clueweb12-1800tw-52-02742,11
clueweb12-1800tw-55-14640,25
clueweb12-1800tw-59-20343,9
clueweb12-1800tw-59-22876,67
clueweb12-1800wb-02-22276,12
clueweb12-1800wb-03-15920,17
clueweb12-1800wb-03-24127,53
clueweb12-1800wb-04-20845,76
clueweb12-1800wb-05-08701,65
clueweb12-1800wb-07-17780,41
clueweb12-1800wb-07-22751,20
clueweb12-1800wb-11-16970,29
clueweb12-1800wb-12-09569,36
clueweb12-1800wb-18-04876,62
clueweb12-1800wb-19-01995,31
clueweb12-1800wb-21-26043,14
clueweb12-1800wb-22-15439,99
clueweb12-1800wb-24-22985,44
clueweb12-1800wb-26-19148,70
clueweb12-1800wb-28-15259,9
clueweb12-1800wb-28-21857,91
clueweb12-1800wb-29-14341,47
clueweb12-1800wb-30-07996,85
clueweb12-1800wb-31-03601,16
clueweb12-1800wb-31-12782,74
clueweb12-1800wb-35-06890,18
clueweb12-1800wb-35-14217,93
clueweb12-1800wb-36-02003,64
clueweb12-1800wb-37-14338,30
clueweb12-1800wb-37-29560,74
clueweb12-1800wb-38-05921,51
clueweb12-1800wb-39-04354,0
clueweb12-1800wb-39-17094,43
clueweb12-1800wb-41-00302,67
clueweb12-1800wb-43-14556,81
clueweb12-1800wb-45-03726,3
clueweb12-1800wb-57-04964,43
clueweb12-1800wb-57-05153,11
clueweb12-1800wb-57-22983,3
clueweb12-1800wb-58-08853,14
clueweb12-1800wb-58-19897,3
clueweb12-1800wb-59-07547,67
clueweb12-1800wb-60-19450,2
clueweb12-1800wb-63-02563,79
clueweb12-1800wb-64-12818,71
clueweb12-1800wb-65-22261,2
clueweb12-1800wb-68-07186,4
clueweb12-1800wb-68-26886,92
clueweb12-1800wb-70-09362,96
clueweb12-1800wb-70-23185,1
clueweb12-1800wb-74-00978,99
clueweb12-1800wb-74-19088,15
clueweb12-1800wb-76-05203,66
clueweb12-1800wb-76-05357,22
clueweb12-1800wb-79-06699,8
clueweb12-1800wb-80-07779,83
clueweb12-1800wb-80-13343,22
clueweb12-1800wb-83-17657,9
clueweb12-1800wb-84-03871,69
clueweb12-1800wb-84-04036,57
clueweb12-1800wb-84-09593,31
clueweb12-1800wb-84-20654,3
clueweb12-1800wb-86-01113,97
clueweb12-1800wb-87-08699,3
clueweb12-1800wb-90-16499,34
clueweb12-1800wb-90-24625,79
clueweb12-1800wb-91-03284,1
clueweb12-1800wb-91-03298,7
clueweb12-1800wb-91-07580,52
clueweb12-1800wb-92-05273,95
clueweb12-1800wb-92-16473,70
clueweb12-1800wb-92-31366,24
clueweb12-1801wb-04-01407,94
clueweb12-1801wb-04-20679,92
clueweb12-1801wb-05-02603,19
clueweb12-1801wb-06-25145,83
clueweb12-1801wb-07-03194,97
clueweb12-1801wb-07-26182,10
clueweb12-1801wb-09-00069,66
clueweb12-1801wb-09-19420,29
clueweb12-1801wb-11-04544,37
clueweb12-1801wb-14-08942,53
clueweb12-1801wb-15-06745,82
clueweb12-1801wb-17-01143,1
clueweb12-1801wb-17-06667,56
clueweb12-1801wb-18-04714,90
clueweb12-1801wb-19-14284,83
clueweb12-1801wb-19-28520,32
clueweb12-1801wb-23-09888,29
clueweb12-1801wb-23-29142,27
clueweb12-1801wb-24-00991,62
clueweb12-1801wb-29-02579,27
clueweb12-1801wb-31-06517,75
clueweb12-1801wb-31-08160,95
clueweb12-1801wb-31-19538,27
clueweb12-1801wb-31-19552,29
clueweb12-1801wb-31-23290,67
clueweb12-1801wb-32-22564,49
clueweb12-1801wb-32-24112,69
clueweb12-1801wb-33-08130,79
clueweb12-1801wb-33-08144,79
clueweb12-1801wb-34-16032,29
clueweb12-1801wb-34-16046,26
clueweb12-1801wb-34-16731,92
clueweb12-1801wb-35-10252,85
clueweb12-1801wb-36-18037,1
clueweb12-1801wb-37-05524,11
clueweb12-1801wb-39-03498,86
clueweb12-1801wb-39-04304,90
clueweb12-1801wb-39-17899,71
clueweb12-1801wb-40-00182,80
clueweb12-1801wb-41-02317,2
clueweb12-1801wb-51-20396,94
clueweb12-1801wb-51-20438,93
clueweb12-1801wb-52-24230,38
clueweb12-1801wb-53-05275,79
clueweb12-1801wb-53-12605,85
clueweb12-1801wb-54-05416,1
clueweb12-1801wb-56-00433,4
clueweb12-1801wb-56-05194,15
clueweb12-1801wb-56-12354,28
clueweb12-1801wb-56-17860,98
clueweb12-1801wb-56-22001,10
clueweb12-1801wb-58-12813,80
clueweb12-1801wb-58-23935,0
clueweb12-1801wb-59-10133,10
clueweb12-1801wb-64-27816,92
clueweb12-1801wb-68-12452,51
clueweb12-1801wb-70-07568,9
clueweb12-1801wb-72-21696,76
clueweb12-1801wb-73-03262,30
clueweb12-1801wb-73-23080,92
clueweb12-1801wb-78-12795,73
clueweb12-1801wb-78-12809,74
clueweb12-1801wb-78-12936,7
clueweb12-1801wb-78-25118,65
clueweb12-1801wb-80-07058,3
clueweb12-1801wb-80-13552,83
clueweb12-1801wb-80-18971,10
clueweb12-1801wb-80-19155,39
clueweb12-1801wb-82-12700,48
clueweb12-1801wb-83-06246,77
clueweb12-1801wb-83-06433,12
clueweb12-1801wb-85-18962,66
clueweb12-1801wb-85-19122,21
clueweb12-1801wb-85-21079,52
clueweb12-1801wb-90-00448,16
clueweb12-1801wb-90-02162,68
clueweb12-1801wb-96-09013,76
clueweb12-1801wb-97-28893,4
clueweb12-1801wb-97-29214,67
clueweb12-1801wb-97-29401,29
clueweb12-1801wb-99-07189,14
clueweb12-1801wb-99-07217,3
clueweb12-1802wb-00-11191,25
clueweb12-1802wb-01-07383,17
clueweb12-1802wb-01-10535,93
clueweb12-1802wb-02-01382,44
clueweb12-1802wb-02-28773,38
clueweb12-1802wb-03-12818,46
clueweb12-1802wb-03-28208,2
clueweb12-1802wb-04-02640,15
clueweb12-1802wb-09-01942,1
clueweb12-1802wb-11-05625,7
clueweb12-1802wb-11-23971,98
clueweb12-1802wb-14-08558,72
clueweb12-1802wb-14-08687,23
clueweb12-1802wb-14-23286,22
clueweb12-1802wb-14-26350,26
clueweb12-1802wb-14-28781,19
clueweb12-1802wb-17-03007,8
clueweb12-1802wb-18-02551,83
clueweb12-1802wb-18-11596,9
clueweb12-1802wb-19-09259,15
clueweb12-1802wb-19-18986,71
clueweb12-1802wb-22-04852,64
clueweb12-1802wb-22-04978,27
clueweb12-1802wb-22-10559,59
clueweb12-1802wb-23-15760,25
clueweb12-1802wb-23-15774,28
clueweb12-1802wb-24-16866,59
clueweb12-1802wb-24-27053,99
clueweb12-1802wb-25-24701,56
clueweb12-1802wb-27-11863,26
clueweb12-1802wb-28-10585,77
clueweb12-1802wb-32-09509,13
clueweb12-1802wb-33-14114,51
clueweb12-1802wb-40-06753,95
clueweb12-1802wb-41-18751,22
clueweb12-1802wb-42-04693,93
clueweb12-1802wb-42-24934,86
clueweb12-1802wb-44-17869,55
clueweb12-1802wb-44-20914,71
clueweb12-1802wb-44-27306,61
clueweb12-1802wb-45-11548,90
clueweb12-1802wb-46-04348,61
clueweb12-1802wb-48-09649,16
clueweb12-1802wb-48-14280,54
clueweb12-1802wb-52-17075,94
clueweb12-1802wb-53-07353,1
clueweb12-1802wb-53-28136,73
clueweb12-1802wb-57-12385,77
clueweb12-1802wb-59-21209,8
clueweb12-1802wb-61-25340,15
clueweb12-1802wb-64-08059,12
clueweb12-1802wb-64-08073,20
clueweb12-1802wb-65-12658,81
clueweb12-1802wb-67-06532,0
clueweb12-1802wb-70-05151,49
clueweb12-1802wb-70-13152,13
clueweb12-1802wb-71-21359,17
clueweb12-1802wb-77-16844,53
clueweb12-1802wb-78-02428,67
clueweb12-1802wb-79-21854,75
clueweb12-1802wb-79-27100,96
clueweb12-1802wb-91-05494,0
clueweb12-1802wb-92-11946,36
clueweb12-1802wb-92-26663,8
clueweb12-1802wb-92-26691,67
clueweb12-1802wb-92-26818,16
clueweb12-1802wb-93-00116,57
clueweb12-1802wb-93-18520,92
clueweb12-1802wb-97-13165,83
clueweb12-1803wb-02-06043,93
clueweb12-1803wb-03-02258,5
clueweb12-1803wb-05-27762,7
clueweb12-1803wb-06-04899,92
clueweb12-1803wb-06-16815,3
clueweb12-1803wb-07-18979,85
clueweb12-1803wb-09-05486,7
clueweb12-1803wb-10-09536,83
clueweb12-1803wb-10-29383,16
clueweb12-1803wb-11-17091,90
clueweb12-1803wb-13-02835,90
clueweb12-1803wb-14-28302,56
clueweb12-1803wb-14-33612,17
clueweb12-1803wb-15-24590,15
clueweb12-1803wb-16-04890,98
clueweb12-1803wb-18-17719,83
clueweb12-1803wb-22-01986,23
clueweb12-1803wb-33-04565,92
clueweb12-1803wb-33-08753,11
clueweb12-1803wb-33-10849,10
clueweb12-1803wb-33-17982,2
clueweb12-1803wb-33-18200,63
clueweb12-1803wb-34-05202,6
clueweb12-1803wb-34-26982,88
clueweb12-1803wb-36-27836,68
clueweb12-1803wb-37-12247,38
clueweb12-1803wb-37-12261,39
clueweb12-1803wb-42-05499,78
clueweb12-1803wb-43-11519,90
clueweb12-1803wb-43-17225,30
clueweb12-1803wb-43-26530,65
clueweb12-1803wb-47-07002,84
clueweb12-1803wb-49-01479,63
clueweb12-1803wb-49-01493,79
clueweb12-1803wb-49-10793,2
clueweb12-1803wb-49-14620,9
clueweb12-1803wb-49-18091,19
clueweb12-1803wb-49-18105,27
clueweb12-1803wb-52-09908,69
clueweb12-1803wb-55-07267,29
clueweb12-1803wb-57-10484,45
clueweb12-1803wb-57-24571,28
clueweb12-1803wb-60-10726,1
clueweb12-1803wb-63-07612,44
clueweb12-1803wb-64-10571,68
clueweb12-1803wb-64-30637,21
clueweb12-1803wb-65-14397,80
clueweb12-1803wb-66-09817,73
clueweb12-1803wb-69-03700,14
clueweb12-1803wb-69-12785,3
clueweb12-1803wb-70-08045,99
clueweb12-1803wb-70-08059,99
clueweb12-1803wb-72-14403,22
clueweb12-1803wb-72-19784,8
clueweb12-1803wb-84-03001,41
clueweb12-1803wb-84-05404,48
clueweb12-1803wb-84-16544,68
clueweb12-1803wb-86-28862,22
clueweb12-1803wb-89-26636,99
clueweb12-1803wb-90-32658,28
clueweb12-1803wb-91-22343,61
clueweb12-1803wb-92-05134,99
clueweb12-1803wb-92-05148,99
clueweb12-1803wb-94-09554,5
clueweb12-1803wb-95-04680,8
clueweb12-1803wb-95-19271,39
clueweb12-1803wb-97-03046,8
